domain,source_file,source_table,record_category,source_row,row_key,payload_json
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,20,RB,"{""position_group"":""RB"",""priority_tier"":""priority_a"",""first_year_path"":""reserve_future"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,21,RB,"{""position_group"":""RB"",""priority_tier"":""priority_a"",""first_year_path"":""alt_league_path"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,22,RB,"{""position_group"":""RB"",""priority_tier"":""standard"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.07"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,23,RB,"{""position_group"":""RB"",""priority_tier"":""standard"",""first_year_path"":""practice_squad_development"",""weight"":""0.3"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,24,RB,"{""position_group"":""RB"",""priority_tier"":""standard"",""first_year_path"":""camp_cut"",""weight"":""0.43"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,25,RB,"{""position_group"":""RB"",""priority_tier"":""standard"",""first_year_path"":""injury_stash"",""weight"":""0.03"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,26,RB,"{""position_group"":""RB"",""priority_tier"":""standard"",""first_year_path"":""reserve_future"",""weight"":""0.09"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,27,RB,"{""position_group"":""RB"",""priority_tier"":""standard"",""first_year_path"":""alt_league_path"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,28,RB,"{""position_group"":""RB"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,29,RB,"{""position_group"":""RB"",""priority_tier"":""tryout"",""first_year_path"":""practice_squad_development"",""weight"":""0.13"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,30,RB,"{""position_group"":""RB"",""priority_tier"":""tryout"",""first_year_path"":""camp_cut"",""weight"":""0.62"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,31,RB,"{""position_group"":""RB"",""priority_tier"":""tryout"",""first_year_path"":""injury_stash"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,32,RB,"{""position_group"":""RB"",""priority_tier"":""tryout"",""first_year_path"":""reserve_future"",""weight"":""0.07"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,33,RB,"{""position_group"":""RB"",""priority_tier"":""tryout"",""first_year_path"":""alt_league_path"",""weight"":""0.14"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,34,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_role"",""weight"":""0.12"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,35,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.09"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,36,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""practice_squad_development"",""weight"":""0.42"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,37,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""camp_cut"",""weight"":""0.22"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,38,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""position_switch_project"",""weight"":""0.05"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,39,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""reserve_future"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,40,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""priority_a"",""first_year_path"":""alt_league_path"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,41,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""direct_53_role"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,42,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.06"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,43,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""practice_squad_development"",""weight"":""0.34"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,44,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""camp_cut"",""weight"":""0.4"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,45,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""position_switch_project"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,46,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""reserve_future"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,47,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""standard"",""first_year_path"":""alt_league_path"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,48,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_role"",""weight"":""0.01"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,49,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,50,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""practice_squad_development"",""weight"":""0.14"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,51,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""camp_cut"",""weight"":""0.62"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,52,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""position_switch_project"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,53,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""reserve_future"",""weight"":""0.07"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,54,WR_TE,"{""position_group"":""WR_TE"",""priority_tier"":""tryout"",""first_year_path"":""alt_league_path"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,55,OL,"{""position_group"":""OL"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_depth"",""weight"":""0.16"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,56,OL,"{""position_group"":""OL"",""priority_tier"":""priority_a"",""first_year_path"":""practice_squad_development"",""weight"":""0.46"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,57,OL,"{""position_group"":""OL"",""priority_tier"":""priority_a"",""first_year_path"":""camp_cut"",""weight"":""0.2"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,58,OL,"{""position_group"":""OL"",""priority_tier"":""priority_a"",""first_year_path"":""injury_stash"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,59,OL,"{""position_group"":""OL"",""priority_tier"":""priority_a"",""first_year_path"":""reserve_future"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,60,OL,"{""position_group"":""OL"",""priority_tier"":""priority_a"",""first_year_path"":""alt_league_path"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,61,OL,"{""position_group"":""OL"",""priority_tier"":""standard"",""first_year_path"":""direct_53_depth"",""weight"":""0.06"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,62,OL,"{""position_group"":""OL"",""priority_tier"":""standard"",""first_year_path"":""practice_squad_development"",""weight"":""0.4"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,63,OL,"{""position_group"":""OL"",""priority_tier"":""standard"",""first_year_path"":""camp_cut"",""weight"":""0.36"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,64,OL,"{""position_group"":""OL"",""priority_tier"":""standard"",""first_year_path"":""injury_stash"",""weight"":""0.03"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,65,OL,"{""position_group"":""OL"",""priority_tier"":""standard"",""first_year_path"":""reserve_future"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,66,OL,"{""position_group"":""OL"",""priority_tier"":""standard"",""first_year_path"":""alt_league_path"",""weight"":""0.05"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,67,OL,"{""position_group"":""OL"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_depth"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,68,OL,"{""position_group"":""OL"",""priority_tier"":""tryout"",""first_year_path"":""practice_squad_development"",""weight"":""0.2"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,69,OL,"{""position_group"":""OL"",""priority_tier"":""tryout"",""first_year_path"":""camp_cut"",""weight"":""0.58"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,70,OL,"{""position_group"":""OL"",""priority_tier"":""tryout"",""first_year_path"":""injury_stash"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,71,OL,"{""position_group"":""OL"",""priority_tier"":""tryout"",""first_year_path"":""reserve_future"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,72,OL,"{""position_group"":""OL"",""priority_tier"":""tryout"",""first_year_path"":""alt_league_path"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,73,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_rotation"",""weight"":""0.14"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,74,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.06"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,75,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""priority_a"",""first_year_path"":""practice_squad_development"",""weight"":""0.43"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,76,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""priority_a"",""first_year_path"":""camp_cut"",""weight"":""0.22"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,77,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""priority_a"",""first_year_path"":""reserve_future"",""weight"":""0.09"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,78,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""priority_a"",""first_year_path"":""alt_league_path"",""weight"":""0.06"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,79,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""standard"",""first_year_path"":""direct_53_rotation"",""weight"":""0.05"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,80,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""standard"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,81,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""standard"",""first_year_path"":""practice_squad_development"",""weight"":""0.35"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,82,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""standard"",""first_year_path"":""camp_cut"",""weight"":""0.4"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,83,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""standard"",""first_year_path"":""reserve_future"",""weight"":""0.09"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,84,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""standard"",""first_year_path"":""alt_league_path"",""weight"":""0.07"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,85,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_rotation"",""weight"":""0.01"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,86,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.02"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,87,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""tryout"",""first_year_path"":""practice_squad_development"",""weight"":""0.16"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,88,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""tryout"",""first_year_path"":""camp_cut"",""weight"":""0.6"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,89,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""tryout"",""first_year_path"":""reserve_future"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,90,DL_EDGE,"{""position_group"":""DL_EDGE"",""priority_tier"":""tryout"",""first_year_path"":""alt_league_path"",""weight"":""0.13"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,91,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.18"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,92,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_depth"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,93,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""priority_a"",""first_year_path"":""practice_squad_development"",""weight"":""0.42"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,94,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""priority_a"",""first_year_path"":""camp_cut"",""weight"":""0.2"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,95,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""priority_a"",""first_year_path"":""reserve_future"",""weight"":""0.07"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,96,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""priority_a"",""first_year_path"":""alt_league_path"",""weight"":""0.03"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,97,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""standard"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,98,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""standard"",""first_year_path"":""direct_53_depth"",""weight"":""0.04"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,99,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""standard"",""first_year_path"":""practice_squad_development"",""weight"":""0.34"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,100,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""standard"",""first_year_path"":""camp_cut"",""weight"":""0.4"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,101,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""standard"",""first_year_path"":""reserve_future"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,102,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""standard"",""first_year_path"":""alt_league_path"",""weight"":""0.06"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,103,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_special_teams"",""weight"":""0.03"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,104,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""tryout"",""first_year_path"":""direct_53_depth"",""weight"":""0.01"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,105,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""tryout"",""first_year_path"":""practice_squad_development"",""weight"":""0.15"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,106,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""tryout"",""first_year_path"":""camp_cut"",""weight"":""0.62"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,107,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""tryout"",""first_year_path"":""reserve_future"",""weight"":""0.07"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,108,LB_DB,"{""position_group"":""LB_DB"",""priority_tier"":""tryout"",""first_year_path"":""alt_league_path"",""weight"":""0.12"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,109,SPEC,"{""position_group"":""SPEC"",""priority_tier"":""priority_a"",""first_year_path"":""direct_53_job"",""weight"":""0.25"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,110,SPEC,"{""position_group"":""SPEC"",""priority_tier"":""priority_a"",""first_year_path"":""practice_squad_development"",""weight"":""0.2"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,111,SPEC,"{""position_group"":""SPEC"",""priority_tier"":""priority_a"",""first_year_path"":""camp_cut"",""weight"":""0.35"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,112,SPEC,"{""position_group"":""SPEC"",""priority_tier"":""priority_a"",""first_year_path"":""reserve_future"",""weight"":""0.08"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,113,SPEC,"{""position_group"":""SPEC"",""priority_tier"":""priority_a"",""first_year_path"":""alt_league_path"",""weight"":""0.12"",""notes"":""Weights normalize within position_group + priority_tier.""}"
udfa,udfa_first_year_path_weights_by_position_priority.csv,udfa_first_year_path_weights_by_position_priority,weight_distribution,114,SPEC,"{""position_group"":""SPEC"",""priority_tier"":""standard"",""first_year_path"":""direct_53_job"",""weight"":""0.1"",""notes"":""Weights normalize within position_group + priority_tier.""}"
